# confident-tier margin threshold: 3.9816
# fitted for >=95% precision on a held-back split
# category	feature	weight
localization	w:easy	-0.5012
localization	w:fork	-0.5012
localization	w:indian	-0.5012
localization	w:iosevka	-0.5012
localization	w:lightweight	-0.5012
localization	w:lv2	-0.5012
localization	w:mono	-0.5012
localization	license:GPL-2.0	-0.5087
localization	w:access	-0.5734
localization	w:adds	-0.5734
localization	w:app	-0.5734
localization	w:build	-0.5734
localization	w:elementary	-0.5734
localization	w:grafana	-0.5734
localization	w:languages	-0.5734
localization	w:libretro	-0.5734
localization	w:lomiri	-0.5734
localization	w:music	-0.5734
localization	w:normal	-0.5734
localization	w:player	-0.5734
localization	w:postgresql	-0.5734
localization	w:runtime	-0.5734
localization	w:software	-0.5734
localization	w:theme	-0.5734
localization	w:utilities	-0.5734
localization	host:grafana.com	-0.6408
localization	w:common	-0.6408
localization	w:gnu	-0.6408
localization	gui:wrapQtAppsHook	-0.6511
localization	w:tool	-0.6731
localization	builder:buildDotnetModule	-0.7040
localization	host:ctan.org	-0.7040
localization	w:designed	-0.7040
localization	w:eclipse	-0.7040
localization	w:editor	-0.7040
localization	w:home	-0.7040
localization	w:integration	-0.7040
localization	w:ligature	-0.7040
localization	w:scheme	-0.7040
localization	w:service	-0.7040
localization	w:settings	-0.7040
localization	builder:buildHomeAssistantComponent	-0.7635
localization	host:dotnet.github.io	-0.7635
localization	host:optifine.net	-0.7635
localization	w:c++	-0.7635
localization	w:compiler	-0.7635
localization	w:development	-0.7635
localization	w:fish	-0.7635
localization	w:minecraft	-0.7635
localization	w:mod	-0.7635
localization	w:monitoring	-0.7635
localization	w:mopidy	-0.7635
localization	w:network	-0.7635
localization	w:obs	-0.7635
localization	w:script	-0.7635
localization	w:simple	-0.7635
localization	w:studio	-0.7635
localization	w:text	-0.7635
localization	license:LGPL-2.1-or-later	-0.8144
localization	builder:buildDunePackage	-0.8198
localization	w:allows	-0.8198
localization	w:assistant	-0.8198
localization	w:mobile	-0.8198
localization	w:ocaml	-0.8198
localization	w:optimization	-0.8198
localization	w:package	-0.8198
localization	w:corner	-0.8731
localization	w:file	-0.8731
localization	w:gnome	-0.8731
localization	w:net	-0.8731
localization	w:round	-0.8731
localization	w:tools	-0.8731
localization	license:GPL-3.0-or-later	-0.9152
localization	host:extensions.gnome.org	-0.9238
localization	host:nerdfonts.com	-0.9238
localization	w:provides	-0.9238
localization	name:suffix-bin	-0.9722
localization	w:applications	-0.9722
localization	w:ligatures	-0.9722
localization	w:port	-0.9722
localization	license:unfree	-0.9748
localization	host:wiki.call-cc.org	-1.0183
localization	w:protocol	-1.0183
localization	builder:buildEnv	-1.1049
localization	builder:rustPlatform.buildRustPackage	-1.1049
localization	w:devices	-1.1049
localization	w:data	-1.1456
localization	w:web	-1.1847
localization	w:wrapper	-1.1847
localization	w:application	-1.2225
localization	w:desktop	-1.2225
localization	w:line	-1.2225
localization	builder:buildPythonApplication	-1.2589
localization	builder:mkDerivation	-1.2589
localization	w:files	-1.2589
localization	w:kde	-1.2589
localization	w:free	-1.3281
localization	w:programming	-1.3281
localization	w:shell	-1.3611
localization	desktop:true	-1.3930
localization	w:server	-1.3930
localization	w:code	-1.4541
localization	w:manager	-1.4541
localization	w:nerd	-1.4541
localization	w:plasma	-1.4541
localization	builder:buildGoModule	-1.5119
localization	w:client	-1.5119
localization	w:command	-1.5119
localization	w:kernel	-1.5119
localization	w:fonts	-1.5666
localization	w:system	-1.6187
localization	w:module	-1.6438
localization	w:implementation	-1.6683
localization	w:support	-1.6683
localization	license:LGPL-2.0-only	-1.7386
localization	w:font	-1.7386
localization	license:MIT	-1.7674
localization	w:game	-1.7831
localization	w:ide	-1.7831
localization	license:GPL-3.0-only	-1.8256
localization	has:mainProgram	-1.8309
localization	w:linux	-1.8667
localization	w:language	-1.8867
localization	w:open	-1.9812
localization	w:extension	-2.0513
localization	w:driver	-2.0682
localization	license:LGPL-3.0-or-later	-2.2091
localization	builder:fetchzip	-2.2803
localization	w:source	-2.2941
localization	license:OFL-1.1	-2.3076
localization	w:library	-2.3210
localization	license:LGPL-3.0-only	-2.3602
localization	builder:runCommand	-2.5491
localization	license:BSD-2-Clause	-2.5707
localization	w:plugin	-2.5919
localization	license:LGPL-2.0-or-later	-2.6729
localization	license:Apache-2.0	-2.8792
localization	svc:true	-3.1587
localization	license:CC0-1.0	-3.5469
localization	host:invent.kde.org	-3.5667
localization	license:BSD-3-Clause	-3.5863
monitoring	host:grafana.com	7.8397
monitoring	w:grafana	7.7204
monitoring	w:check	5.3073
monitoring	w:distributed	3.5674
monitoring	w:integrate	3.5351
monitoring	w:monitoring	3.4315
monitoring	w:panel	3.1390
monitoring	w:display	3.0818
monitoring	w:hardware	3.0818
monitoring	w:connect	2.7410
monitoring	w:disk	2.7410
monitoring	w:format	2.7410
monitoring	w:state	2.7410
monitoring	w:values	2.7410
monitoring	w:data	2.6446
monitoring	w:console	2.5397
monitoring	w:php	2.5397
monitoring	w:status	2.5397
monitoring	w:view	2.5397
monitoring	w:allows	2.4077
monitoring	w:image	2.3720
monitoring	w:json	2.3720
monitoring	w:through	2.3720
monitoring	w:lightweight	2.3402
monitoring	w:agent	2.2282
monitoring	w:uses	2.2282
monitoring	license:AGPL-3.0-only	2.1024
monitoring	w:plugins	2.1024
monitoring	w:systems	2.1024
monitoring	w:network	2.0390
monitoring	w:search	1.9905
monitoring	w:set	1.9905
monitoring	w:windows	1.9905
monitoring	license:Apache-2.0	1.7603
monitoring	license:publicDomain	1.7140
monitoring	w:app	1.6364
monitoring	w:theme	1.6364
monitoring	builder:buildGoModule	1.6250
monitoring	w:plugin	1.6123
monitoring	w:text	1.4338
monitoring	w:open	1.4279
monitoring	host:developer.android.com	1.4108
monitoring	host:gitlab.linphone.org	1.4108
monitoring	host:multitran.sourceforge.net	1.4108
monitoring	license:APSL-1.0	1.4108
monitoring	license:FSFAP	1.4108
monitoring	license:Unlicense	1.4108
monitoring	name:prefix:kde-	1.4108
monitoring	name:suffix-driver	1.4108
monitoring	name:suffix-theme	1.4108
monitoring	name:suffix-tools	1.4108
monitoring	w:about	1.4108
monitoring	w:addon	1.4108
monitoring	w:advanced	1.4108
monitoring	w:alert	1.4108
monitoring	w:also	1.4108
monitoring	w:between	1.4108
monitoring	w:calendar	1.4108
monitoring	w:cards	1.4108
monitoring	w:clang	1.4108
monitoring	w:clean	1.4108
monitoring	w:clients	1.4108
monitoring	w:condensed	1.4108
monitoring	w:controller	1.4108
monitoring	w:deadbeef	1.4108
monitoring	w:distribution	1.4108
monitoring	w:documents	1.4108
monitoring	w:dotted	1.4108
monitoring	w:drivers	1.4108
monitoring	w:efficient	1.4108
monitoring	w:embedded	1.4108
monitoring	w:extensible	1.4108
monitoring	w:firefox	1.4108
monitoring	w:flexible	1.4108
monitoring	w:freshrss	1.4108
monitoring	w:games	1.4108
monitoring	w:generator	1.4108
monitoring	w:high	1.4108
monitoring	w:highlighting	1.4108
monitoring	w:http	1.4108
monitoring	w:including	1.4108
monitoring	w:injection	1.4108
monitoring	w:install	1.4108
monitoring	w:kio	1.4108
monitoring	w:laptop	1.4108
monitoring	w:linphone	1.4108
monitoring	w:lldb	1.4108
monitoring	w:llvm	1.4108
monitoring	w:lua	1.4108
monitoring	w:machine	1.4108
monitoring	w:makes	1.4108
monitoring	w:many	1.4108
monitoring	w:markdown	1.4108
monitoring	w:multitran	1.4108
monitoring	w:native	1.4108
monitoring	w:networking	1.4108
monitoring	w:nvidia	1.4108
monitoring	w:page	1.4108
monitoring	w:pages	1.4108
monitoring	w:password	1.4108
monitoring	w:plug	1.4108
monitoring	w:puzzle	1.4108
monitoring	w:red	1.4108
monitoring	w:running	1.4108
monitoring	w:security	1.4108
monitoring	w:single	1.4108
monitoring	w:sound	1.4108
monitoring	w:supporting	1.4108
monitoring	w:switchboard	1.4108
monitoring	w:syntax	1.4108
monitoring	w:tree	1.4108
monitoring	w:typing	1.4108
monitoring	w:unicode	1.4108
monitoring	w:vdr	1.4108
monitoring	w:vim	1.4108
monitoring	w:work	1.4108
monitoring	w:yamagi	1.4108
monitoring	w:package	1.3742
monitoring	w:source	1.3461
monitoring	builder:buildFHSEnv	1.2430
monitoring	host:buildbot.net	1.2430
monitoring	host:enlightenment.org	1.2430
monitoring	license:BSL-1.0	1.2430
monitoring	license:EPL-1.0	1.2430
monitoring	name:suffix-server	1.2430
monitoring	w:around	1.2430
monitoring	w:base	1.2430
monitoring	w:buildbot	1.2430
monitoring	w:building	1.2430
monitoring	w:but	1.2430
monitoring	w:calculator	1.2430
monitoring	w:capture	1.2430
monitoring	w:channel	1.2430
monitoring	w:characters	1.2430
monitoring	w:cloud	1.2430
monitoring	w:controlling	1.2430
monitoring	w:documentation	1.2430
monitoring	w:emulator	1.2430
monitoring	w:functions	1.2430
monitoring	w:handling	1.2430
monitoring	w:hashes	1.2430
monitoring	w:high-performance	1.2430
monitoring	w:integrates	1.2430
monitoring	w:keyboard	1.2430
monitoring	w:menu	1.2430
monitoring	w:mode	1.2430
monitoring	w:new	1.2430
monitoring	w:nix	1.2430
monitoring	w:notification	1.2430
monitoring	w:obtain	1.2430
monitoring	w:open-source	1.2430
monitoring	w:passwords	1.2430
monitoring	w:qml	1.2430
monitoring	w:quickly	1.2430
monitoring	w:ssh	1.2430
monitoring	w:swift	1.2430
monitoring	w:toolchain	1.2430
monitoring	w:visual	1.2430
monitoring	w:x86	1.2430
monitoring	w:applications	1.2140
monitoring	w:protocol	1.1657
monitoring	host:gnu.org	1.0993
monitoring	host:kernel.org	1.0993
monitoring	host:lilypond.org	1.0993
monitoring	host:open-music-kontrollers.ch	1.0993
monitoring	license:Classpath-exception-2.0	1.0993
monitoring	license:ISC	1.0993
monitoring	license:PostgreSQL	1.0993
monitoring	w:akonadi	1.0993
monitoring	w:android	1.0993
monitoring	w:api	1.0993
monitoring	w:apps	1.0993
monitoring	w:assist	1.0993
monitoring	w:bluetooth	1.0993
monitoring	w:color	1.0993
monitoring	w:create	1.0993
monitoring	w:firmware	1.0993
monitoring	w:functionality	1.0993
monitoring	w:ghidra	1.0993
monitoring	w:google	1.0993
monitoring	w:helm	1.0993
monitoring	w:jack	1.0993
monitoring	w:lilypond	1.0993
monitoring	w:make	1.0993
monitoring	w:method	1.0993
monitoring	w:minimal	1.0993
monitoring	w:modern	1.0993
monitoring	w:monitor	1.0993
monitoring	w:monospace	1.0993
monitoring	w:notifications	1.0993
monitoring	w:official	1.0993
monitoring	w:openjdk	1.0993
monitoring	w:power	1.0993
monitoring	w:process	1.0993
monitoring	w:programs	1.0993
monitoring	w:re-imagination	1.0993
monitoring	w:real-time	1.0993
monitoring	w:scalable	1.0993
monitoring	w:sdk	1.0993
monitoring	w:session	1.0993
monitoring	w:suite	1.0993
monitoring	w:version	1.0993
monitoring	w:video	1.0993
monitoring	w:virtual	1.0993
monitoring	w:weechat	1.0993
monitoring	w:wingpanel	1.0993
monitoring	w:working	1.0993
monitoring	w:znc	1.0993
monitoring	w:web	0.9924
monitoring	host:web.archive.org	0.9734
monitoring	license:CC-BY-SA-3.0	0.9734
monitoring	license:LPPL-1.3c	0.9734
monitoring	w:amd	0.9734
monitoring	w:chicken	0.9734
monitoring	w:conquer	0.9734
monitoring	w:customizable	0.9734
monitoring	w:elm	0.9734
monitoring	w:english	0.9734
monitoring	w:gui	0.9734
monitoring	w:kubernetes	0.9734
monitoring	w:lisp	0.9734
monitoring	w:one	0.9734
monitoring	w:parser	0.9734
monitoring	w:platform	0.9734
monitoring	w:powerful	0.9734
monitoring	w:program	0.9734
monitoring	w:providing	0.9734
monitoring	w:release	0.9734
monitoring	w:some	0.9734
monitoring	w:ubuntu	0.9734
monitoring	w:unhinted	0.9734
monitoring	w:useful	0.9734
monitoring	w:window	0.9734
monitoring	builder:buildPythonApplication	0.9156
monitoring	license:APSL-2.0	0.8616
monitoring	license:LGPL-2.1	0.8616
monitoring	license:free	0.8616
monitoring	w:binary	0.8616
monitoring	w:browser	0.8616
monitoring	w:daemon	0.8616
monitoring	w:device	0.8616
monitoring	w:displays	0.8616
monitoring	w:hyprland	0.8616
monitoring	w:javascript	0.8616
monitoring	w:kodi	0.8616
monitoring	w:man	0.8616
monitoring	w:management	0.8616
monitoring	w:playing	0.8616
monitoring	w:quake	0.8616
monitoring	w:time	0.8616
monitoring	w:user	0.8616
monitoring	w:utility	0.8616
monitoring	w:server	0.7771
monitoring	builder:buildKodiAddon	0.7608
monitoring	host:eclipse.org	0.7608
monitoring	license:CC-BY-4.0	0.7608
monitoring	w:analysis	0.7608
monitoring	w:components	0.7608
monitoring	w:core	0.7608
monitoring	w:custom	0.7608
monitoring	w:database	0.7608
monitoring	w:developers	0.7608
monitoring	w:features	0.7608
monitoring	w:ibus	0.7608
monitoring	w:indicator	0.7608
monitoring	w:intel	0.7608
monitoring	w:original	0.7608
monitoring	w:pantheon	0.7608
monitoring	w:pim	0.7608
monitoring	w:printer	0.7608
monitoring	w:project	0.7608
monitoring	w:python	0.7608
monitoring	w:scripts	0.7608
monitoring	w:tmux	0.7608
monitoring	w:top	0.7608
monitoring	w:viewer	0.7608
monitoring	builder:buildPythonPackage	0.6692
monitoring	builder:vimUtils.buildVimPlugin	0.6692
monitoring	host:jetbrains.com	0.6692
monitoring	license:unfreeRedistributable	0.6692
monitoring	w:alternative	0.6692
monitoring	w:audio	0.6692
monitoring	w:collection	0.6692
monitoring	w:commands	0.6692
monitoring	w:component	0.6692
monitoring	w:information	0.6692
monitoring	w:input	0.6692
monitoring	w:java	0.6692
monitoring	w:lxqt	0.6692
monitoring	w:manage	0.6692
monitoring	w:small	0.6692
monitoring	w:style	0.6692
monitoring	w:test	0.6692
monitoring	w:touch	0.6692
monitoring	w:wayland	0.6692
monitoring	license:Artistic-2.0	0.5851
monitoring	w:berkeley	0.5851
monitoring	w:control	0.5851
monitoring	w:environment	0.5851
monitoring	w:fast	0.5851
monitoring	w:jetbrains	0.5851
monitoring	w:libraries	0.5851
monitoring	w:mimicking	0.5851
monitoring	w:neovim	0.5851
monitoring	w:pass	0.5851
monitoring	w:realtek	0.5851
monitoring	w:rust	0.5851
monitoring	w:terminal	0.5851
monitoring	w:various	0.5851
monitoring	w:width	0.5851
monitoring	w:written	0.5851
monitoring	builder:buildNpmPackage	0.5075
monitoring	host:brother.com	0.5075
monitoring	host:opensource.apple.com	0.5075
monitoring	host:pagure.io	0.5075
monitoring	w:brother	0.5075
monitoring	w:built	0.5075
monitoring	w:darwin	0.5075
monitoring	w:easy	0.5075
monitoring	w:fork	0.5075
monitoring	w:indian	0.5075
monitoring	w:iosevka	0.5075
monitoring	w:lv2	0.5075
monitoring	w:mono	0.5075
monitoring	w:standard	0.5075
monitoring	w:client	-0.5025
monitoring	w:command	-0.5025
monitoring	w:kernel	-0.5025
monitoring	license:GPL-3.0	-0.5572
monitoring	w:fonts	-0.5572
monitoring	builder:stdenv.mkDerivation	-0.5700
monitoring	w:system	-0.6092
monitoring	gui:wrapGAppsHook3	-0.6343
monitoring	license:GPL-2.0	-0.6343
monitoring	w:module	-0.6343
monitoring	w:implementation	-0.6588
monitoring	w:support	-0.6588
monitoring	license:CC-BY-SA-4.0	-0.6827
monitoring	name:prefix:lib	-0.6827
monitoring	license:LGPL-2.0-only	-0.7290
monitoring	w:font	-0.7290
monitoring	gui:wrapQtAppsHook	-0.7734
monitoring	w:game	-0.7734
monitoring	w:ide	-0.7734
monitoring	license:GPL-3.0-only	-0.7944
monitoring	w:linux	-0.8570
monitoring	w:language	-0.8769
monitoring	w:dictionary	-0.9345
monitoring	builder:fetchurl	-0.9522
monitoring	gui:gtk3	-0.9892
monitoring	license:GPL-3.0-or-later	-1.0362
monitoring	w:extension	-1.0413
monitoring	license:LGPL-2.1-only	-1.0581
monitoring	w:driver	-1.0581
monitoring	license:unfree	-1.0910
monitoring	license:LGPL-3.0-or-later	-1.1989
monitoring	builder:fetchzip	-1.2699
monitoring	license:OFL-1.1	-1.2971
monitoring	license:LGPL-3.0-only	-1.3496
monitoring	license:BSD-3-Clause	-1.4368
monitoring	license:LGPL-2.1-or-later	-1.4595
monitoring	builder:runCommand	-1.5381
monitoring	license:BSD-2-Clause	-1.5596
monitoring	license:LGPL-2.0-or-later	-1.6616
monitoring	license:CC0-1.0	-2.5314
monitoring	host:invent.kde.org	-2.5511
networking	w:znc	5.8240
networking	w:ssh	5.6070
networking	w:advanced	3.0289
networking	w:efficient	3.0289
networking	w:flexible	3.0289
networking	w:high	3.0289
networking	w:machine	3.0289
networking	w:networking	3.0289
networking	name:suffix-server	2.8275
networking	w:cloud	2.8275
networking	w:new	2.8275
networking	w:notification	2.8275
networking	w:google	2.6598
networking	w:process	2.6598
networking	w:through	2.6598
networking	w:module	2.6374
networking	w:agent	2.5160
networking	w:protocol	2.4850
networking	w:service	2.4047
networking	w:settings	2.4047
networking	w:implementation	2.3642
networking	w:script	2.3373
networking	w:analysis	2.2783
networking	w:client	2.2623
networking	w:file	2.2146
networking	builder:buildPythonPackage	2.1776
networking	w:written	2.0860
networking	w:software	1.9243
networking	w:fish	1.7216
networking	host:developer.android.com	1.6889
networking	host:gitlab.linphone.org	1.6889
networking	host:multitran.sourceforge.net	1.6889
networking	license:APSL-1.0	1.6889
networking	license:FSFAP	1.6889
networking	license:Unlicense	1.6889
networking	name:prefix:kde-	1.6889
networking	name:suffix-driver	1.6889
networking	name:suffix-theme	1.6889
networking	name:suffix-tools	1.6889
networking	w:about	1.6889
networking	w:addon	1.6889
networking	w:alert	1.6889
networking	w:also	1.6889
networking	w:between	1.6889
networking	w:calendar	1.6889
networking	w:cards	1.6889
networking	w:clang	1.6889
networking	w:clean	1.6889
networking	w:clients	1.6889
networking	w:condensed	1.6889
networking	w:connect	1.6889
networking	w:controller	1.6889
networking	w:deadbeef	1.6889
networking	w:disk	1.6889
networking	w:distribution	1.6889
networking	w:documents	1.6889
networking	w:dotted	1.6889
networking	w:drivers	1.6889
networking	w:embedded	1.6889
networking	w:extensible	1.6889
networking	w:firefox	1.6889
networking	w:format	1.6889
networking	w:freshrss	1.6889
networking	w:games	1.6889
networking	w:generator	1.6889
networking	w:highlighting	1.6889
networking	w:http	1.6889
networking	w:including	1.6889
networking	w:injection	1.6889
networking	w:install	1.6889
networking	w:integrate	1.6889
networking	w:kio	1.6889
networking	w:laptop	1.6889
networking	w:linphone	1.6889
networking	w:lldb	1.6889
networking	w:llvm	1.6889
networking	w:lua	1.6889
networking	w:makes	1.6889
networking	w:many	1.6889
networking	w:markdown	1.6889
networking	w:multitran	1.6889
networking	w:native	1.6889
networking	w:nvidia	1.6889
networking	w:page	1.6889
networking	w:pages	1.6889
networking	w:password	1.6889
networking	w:plug	1.6889
networking	w:puzzle	1.6889
networking	w:red	1.6889
networking	w:running	1.6889
networking	w:security	1.6889
networking	w:single	1.6889
networking	w:sound	1.6889
networking	w:state	1.6889
networking	w:supporting	1.6889
networking	w:switchboard	1.6889
networking	w:syntax	1.6889
networking	w:tree	1.6889
networking	w:typing	1.6889
networking	w:unicode	1.6889
networking	w:values	1.6889
networking	w:vdr	1.6889
networking	w:vim	1.6889
networking	w:work	1.6889
networking	w:yamagi	1.6889
networking	builder:buildDunePackage	1.6621
networking	w:ocaml	1.6621
networking	desktop:true	1.6504
networking	builder:buildGoModule	1.5245
networking	builder:buildFHSEnv	1.5212
networking	host:buildbot.net	1.5212
networking	host:enlightenment.org	1.5212
networking	license:BSL-1.0	1.5212
networking	license:EPL-1.0	1.5212
networking	w:around	1.5212
networking	w:base	1.5212
networking	w:buildbot	1.5212
networking	w:building	1.5212
networking	w:but	1.5212
networking	w:calculator	1.5212
networking	w:capture	1.5212
networking	w:channel	1.5212
networking	w:characters	1.5212
networking	w:console	1.5212
networking	w:controlling	1.5212
networking	w:documentation	1.5212
networking	w:emulator	1.5212
networking	w:functions	1.5212
networking	w:handling	1.5212
networking	w:hashes	1.5212
networking	w:high-performance	1.5212
networking	w:integrates	1.5212
networking	w:keyboard	1.5212
networking	w:menu	1.5212
networking	w:mode	1.5212
networking	w:nix	1.5212
networking	w:obtain	1.5212
networking	w:open-source	1.5212
networking	w:passwords	1.5212
networking	w:php	1.5212
networking	w:qml	1.5212
networking	w:quickly	1.5212
networking	w:status	1.5212
networking	w:swift	1.5212
networking	w:toolchain	1.5212
networking	w:view	1.5212
networking	w:visual	1.5212
networking	w:x86	1.5212
networking	name:suffix-bin	1.5019
networking	svc:true	1.3967
networking	host:gnu.org	1.3774
networking	host:kernel.org	1.3774
networking	host:lilypond.org	1.3774
networking	host:open-music-kontrollers.ch	1.3774
networking	license:Classpath-exception-2.0	1.3774
networking	license:ISC	1.3774
networking	license:PostgreSQL	1.3774
networking	w:akonadi	1.3774
networking	w:android	1.3774
networking	w:api	1.3774
networking	w:apps	1.3774
networking	w:assist	1.3774
networking	w:bluetooth	1.3774
networking	w:color	1.3774
networking	w:create	1.3774
networking	w:display	1.3774
networking	w:firmware	1.3774
networking	w:functionality	1.3774
networking	w:ghidra	1.3774
networking	w:hardware	1.3774
networking	w:helm	1.3774
networking	w:image	1.3774
networking	w:jack	1.3774
networking	w:json	1.3774
networking	w:lilypond	1.3774
networking	w:make	1.3774
networking	w:method	1.3774
networking	w:minimal	1.3774
networking	w:modern	1.3774
networking	w:monitor	1.3774
networking	w:monospace	1.3774
networking	w:notifications	1.3774
networking	w:official	1.3774
networking	w:openjdk	1.3774
networking	w:power	1.3774
networking	w:programs	1.3774
networking	w:re-imagination	1.3774
networking	w:real-time	1.3774
networking	w:scalable	1.3774
networking	w:sdk	1.3774
networking	w:session	1.3774
networking	w:suite	1.3774
networking	w:version	1.3774
networking	w:video	1.3774
networking	w:virtual	1.3774
networking	w:weechat	1.3774
networking	w:wingpanel	1.3774
networking	w:working	1.3774
networking	builder:rustPlatform.buildRustPackage	1.3633
networking	license:Apache-2.0	1.2950
networking	w:web	1.2803
networking	host:web.archive.org	1.2516
networking	license:CC-BY-SA-3.0	1.2516
networking	license:LPPL-1.3c	1.2516
networking	w:amd	1.2516
networking	w:chicken	1.2516
networking	w:conquer	1.2516
networking	w:customizable	1.2516
networking	w:elm	1.2516
networking	w:english	1.2516
networking	w:gui	1.2516
networking	w:kubernetes	1.2516
networking	w:lisp	1.2516
networking	w:one	1.2516
networking	w:parser	1.2516
networking	w:platform	1.2516
networking	w:powerful	1.2516
networking	w:program	1.2516
networking	w:providing	1.2516
networking	w:release	1.2516
networking	w:some	1.2516
networking	w:ubuntu	1.2516
networking	w:unhinted	1.2516
networking	w:useful	1.2516
networking	w:uses	1.2516
networking	w:window	1.2516
networking	w:application	1.2412
networking	license:AGPL-3.0-only	1.1397
networking	license:APSL-2.0	1.1397
networking	license:LGPL-2.1	1.1397
networking	license:free	1.1397
networking	w:binary	1.1397
networking	w:browser	1.1397
networking	w:daemon	1.1397
networking	w:device	1.1397
networking	w:displays	1.1397
networking	w:hyprland	1.1397
networking	w:javascript	1.1397
networking	w:kodi	1.1397
networking	w:man	1.1397
networking	w:management	1.1397
networking	w:playing	1.1397
networking	w:plugins	1.1397
networking	w:quake	1.1397
networking	w:systems	1.1397
networking	w:time	1.1397
networking	w:user	1.1397
networking	w:utility	1.1397
networking	w:free	1.1319
networking	license:BSD-2-Clause	1.1302
networking	builder:stdenv.mkDerivation	1.0999
networking	builder:buildKodiAddon	1.0390
networking	host:eclipse.org	1.0390
networking	license:CC-BY-4.0	1.0390
networking	w:check	1.0390
networking	w:components	1.0390
networking	w:core	1.0390
networking	w:custom	1.0390
networking	w:database	1.0390
networking	w:developers	1.0390
networking	w:distributed	1.0390
networking	w:features	1.0390
networking	w:ibus	1.0390
networking	w:indicator	1.0390
networking	w:intel	1.0390
networking	w:original	1.0390
networking	w:panel	1.0390
networking	w:pantheon	1.0390
networking	w:pim	1.0390
networking	w:printer	1.0390
networking	w:project	1.0390
networking	w:python	1.0390
networking	w:scripts	1.0390
networking	w:search	1.0390
networking	w:set	1.0390
networking	w:tmux	1.0390
networking	w:top	1.0390
networking	w:viewer	1.0390
networking	w:windows	1.0390
networking	gui:gtk3	1.0164
networking	builder:vimUtils.buildVimPlugin	0.9473
networking	host:jetbrains.com	0.9473
networking	license:unfreeRedistributable	0.9473
networking	w:alternative	0.9473
networking	w:audio	0.9473
networking	w:collection	0.9473
networking	w:commands	0.9473
networking	w:component	0.9473
networking	w:information	0.9473
networking	w:input	0.9473
networking	w:java	0.9473
networking	w:lxqt	0.9473
networking	w:manage	0.9473
networking	w:small	0.9473
networking	w:style	0.9473
networking	w:test	0.9473
networking	w:touch	0.9473
networking	w:wayland	0.9473
networking	license:unfree	0.9113
networking	license:Artistic-2.0	0.8633
networking	w:berkeley	0.8633
networking	w:control	0.8633
networking	w:environment	0.8633
networking	w:fast	0.8633
networking	w:jetbrains	0.8633
networking	w:libraries	0.8633
networking	w:mimicking	0.8633
networking	w:neovim	0.8633
networking	w:pass	0.8633
networking	w:realtek	0.8633
networking	w:rust	0.8633
networking	w:terminal	0.8633
networking	w:various	0.8633
networking	w:width	0.8633
networking	w:system	0.8333
networking	gui:wrapGAppsHook3	0.8076
networking	license:GPL-2.0	0.8076
networking	builder:buildNpmPackage	0.7857
networking	host:brother.com	0.7857
networking	host:opensource.apple.com	0.7857
networking	host:pagure.io	0.7857
networking	license:publicDomain	0.7857
networking	w:brother	0.7857
networking	w:built	0.7857
networking	w:darwin	0.7857
networking	w:easy	0.7857
networking	w:fork	0.7857
networking	w:indian	0.7857
networking	w:iosevka	0.7857
networking	w:lightweight	0.7857
networking	w:lv2	0.7857
networking	w:mono	0.7857
networking	w:standard	0.7857
networking	w:support	0.7826
networking	w:access	0.7136
networking	w:adds	0.7136
networking	w:app	0.7136
networking	w:build	0.7136
networking	w:elementary	0.7136
networking	w:grafana	0.7136
networking	w:languages	0.7136
networking	w:libretro	0.7136
networking	w:lomiri	0.7136
networking	w:music	0.7136
networking	w:normal	0.7136
networking	w:player	0.7136
networking	w:postgresql	0.7136
networking	w:runtime	0.7136
networking	w:theme	0.7136
networking	w:utilities	0.7136
networking	w:variant	0.7136
networking	host:grafana.com	0.6462
networking	w:common	0.6462
networking	w:gnu	0.6462
networking	w:tool	0.6435
networking	builder:buildDotnetModule	0.5830
networking	host:ctan.org	0.5830
networking	host:ftp.gnu.org	0.5830
networking	w:designed	0.5830
networking	w:eclipse	0.5830
networking	w:editor	0.5830
networking	w:framework	0.5830
networking	w:home	0.5830
networking	w:integration	0.5830
networking	w:interface	0.5830
networking	w:ligature	0.5830
networking	w:scheme	0.5830
networking	w:tiny	0.5830
networking	has:mainProgram	0.5559
networking	builder:buildHomeAssistantComponent	0.5235
networking	gui:wrapGAppsHook4	0.5235
networking	host:dotnet.github.io	0.5235
networking	host:optifine.net	0.5235
networking	host:wiki.documentfoundation.org	0.5235
networking	w:c++	0.5235
networking	w:compiler	0.5235
networking	w:development	0.5235
networking	w:libreoffice	0.5235
networking	w:minecraft	0.5235
networking	w:mod	0.5235
networking	w:monitoring	0.5235
networking	w:mopidy	0.5235
networking	w:network	0.5235
networking	w:obs	0.5235
networking	w:simple	0.5235
networking	w:skk	0.5235
networking	w:studio	0.5235
networking	w:text	0.5235
networking	license:GPL-3.0-only	-0.5060
networking	w:linux	-0.5787
networking	w:language	-0.5986
networking	w:dictionary	-0.6562
networking	w:open	-0.6930
networking	w:extension	-0.7630
networking	license:LGPL-2.1-only	-0.7798
networking	w:driver	-0.7798
networking	license:LGPL-3.0-or-later	-0.9205
networking	builder:fetchzip	-0.9915
networking	w:source	-1.0052
networking	license:OFL-1.1	-1.0187
networking	w:library	-1.0321
networking	license:LGPL-3.0-only	-1.0712
networking	license:LGPL-2.1-or-later	-1.1810
networking	license:LGPL-2.0-or-later	-1.3830
