# confident-tier margin threshold: 11.7643
# fitted for >=95% precision on a held-back split
# category	feature	weight
driver	desktop:true	-1.7274
driver	w:application	-1.7791
driver	w:command	-1.7791
driver	license:MPL-2.0	-1.8522
driver	w:free	-1.8522
driver	w:ide	-1.8522
driver	w:c++	-1.9848
driver	w:dictionary	-2.0053
driver	w:font	-2.0053
driver	gui:wrapGAppsHook3	-2.0453
driver	builder:buildGoModule	-2.0647
driver	w:extension	-2.0838
driver	w:game	-2.0838
driver	w:language	-2.1209
driver	license:LGPL-2.0-or-later	-2.1454
driver	license:CC-BY-SA-4.0	-2.1916
driver	gui:wrapQtAppsHook	-2.2416
driver	license:MIT	-2.2814
driver	license:LGPL-2.0-only	-2.3202
driver	gui:gtk3	-2.5757
driver	license:CC0-1.0	-2.8120
driver	license:LGPL-3.0-or-later	-2.8601
driver	license:LGPL-3.0-only	-2.8877
driver	w:plugin	-2.9410
driver	license:Apache-2.0	-3.1472
driver	host:invent.kde.org	-3.9302
library	host:aylur.github.io	5.4988
library	w:astal	5.4394
library	w:azure	5.4394
library	host:azure.github.io	5.3767
library	host:wiki.call-cc.org	5.3767
library	w:agda	4.5543
library	w:widgets	4.4075
library	host:gstreamer.freedesktop.org	4.2367
library	w:chicken	4.2367
library	w:gstreamer	3.3083
library	w:scheme	3.2169
library	host:gitlab.freedesktop.org	3.1375
library	w:storage	2.9437
library	w:dbus	2.9332
library	w:provide	2.9332
library	license:LGPL-2.1	2.6708
library	w:library	2.6274
library	w:c++	2.5526
library	w:xml	2.4218
library	w:event	2.1668
library	w:headers	2.1668
library	w:resource	2.1668
library	w:visualization	2.1668
library	w:parser	2.1534
library	host:gitlab.gnome.org	2.0371
library	w:bindings	2.0371
library	w:cross-platform	2.0371
library	w:qml	1.8359
library	w:editing	1.8297
library	w:graphics	1.8297
library	w:parsing	1.8297
library	w:rendering	1.8297
library	w:toolkit	1.8297
library	w:api	1.7164
library	name:prefix:lib	1.6645
library	license:Zlib	1.6315
library	w:format	1.6315
library	w:json	1.6315
library	w:wayland	1.6045
library	w:framework	1.5992
library	w:handling	1.5778
library	w:sql	1.5778
library	w:windows	1.5246
library	w:audio	1.5039
library	w:computer	1.4896
library	w:controls	1.4896
library	w:creation	1.4896
library	w:cryptographic	1.4896
library	w:key	1.4896
library	w:metadata	1.4896
library	w:org	1.4896
library	w:portable	1.4896
library	w:qt5	1.4896
library	w:qtquick	1.4896
library	w:read	1.4896
library	w:reference	1.4896
library	w:standard	1.4577
library	w:functionality	1.3766
library	w:type	1.3766
library	license:LGPL-3.0-or-later	1.2799
library	w:libraries	1.2655
library	w:additional	1.2377
library	w:documentation	1.2377
library	w:syntax	1.2377
library	w:basic	1.2089
library	w:functions	1.2089
library	w:programs	1.2089
library	w:providing	1.1945
library	builder:mkDerivation	1.1594
library	license:publicDomain	1.1040
library	w:set	1.0826
library	w:module	1.0731
library	w:between	1.0652
library	w:building	1.0652
library	w:native	1.0652
library	license:LGPL-2.0-or-later	1.0554
library	w:gtk	1.0364
library	w:unicode	1.0364
library	w:video	0.9820
library	w:daemon	0.9395
library	host:gnu.org	0.9332
library	license:LGPL-2.1-only	0.9139
library	w:applications	0.9015
library	license:LGPL-2.1-or-later	0.8971
library	w:engine	0.8921
library	w:common	0.8904
library	w:sdk	0.8904
library	license:LGPL-3.0-only	0.8777
library	w:color	0.8688
library	w:kio	0.8688
library	w:search	0.8688
library	license:ISC	0.8277
library	w:client	0.8252
library	w:plugins	0.8064
library	w:protocol	0.7939
library	license:LGPL-2.0-only	0.7743
library	w:provides	0.7308
library	w:collection	0.7289
library	w:written	0.7270
library	gui:qt6.	0.7251
library	w:base	0.7232
library	w:blocks	0.7232
library	w:callback	0.7232
library	w:coding	0.7232
library	w:contents	0.7232
library	w:cross	0.7232
library	w:dynamic	0.7232
library	w:extensions	0.7232
library	w:helps	0.7232
library	w:images	0.7232
library	w:message	0.7232
library	w:output	0.7232
library	w:password	0.7232
library	w:players	0.7232
library	w:processing	0.7232
library	w:proxy	0.7232
library	w:query	0.7232
library	w:quick	0.7232
library	w:security	0.7232
library	w:single	0.7232
library	w:unit	0.7232
library	w:well	0.7232
library	w:within	0.7232
library	w:implementation	0.6048
library	gui:SDL2	0.5994
library	license:free	0.5994
library	w:text	0.5896
library	w:interface	0.5878
library	w:core	0.5515
library	w:utilities	0.5515
library	w:addon	0.5220
library	w:better	0.5220
library	w:clients	0.5220
library	w:displays	0.5220
library	w:efficient	0.5220
library	w:google	0.5220
library	w:helper	0.5220
library	w:highly	0.5220
library	w:http	0.5220
library	w:lua	0.5220
library	w:memory	0.5220
library	w:new	0.5220
library	w:pdf	0.5220
library	w:reading	0.5220
library	w:solution	0.5220
library	w:status	0.5220
library	w:usb	0.5220
library	w:working	0.5220
library	w:file	0.5114
library	license:BSD-2-Clause	0.5061
library	w:wrapper	-0.5060
library	w:web	-0.5093
library	w:application	-0.5620
library	gui:libsForQt5	-0.5803
library	host:buildbot.net	-0.5803
library	host:emilua.org	-0.5803
library	host:gitlab.linphone.org	-0.5803
library	host:graalvm.org	-0.5803
library	host:web.archive.org	-0.5803
library	license:AGPL-3.0-or-later	-0.5803
library	license:LPPL-1.3c	-0.5803
library	license:UPL-1.0	-0.5803
library	w:add	-0.5803
library	w:allow	-0.5803
library	w:also	-0.5803
library	w:apache	-0.5803
library	w:around	-0.5803
library	w:asp	-0.5803
library	w:but	-0.5803
library	w:cards	-0.5803
library	w:clang	-0.5803
library	w:classic	-0.5803
library	w:clean	-0.5803
library	w:condensed	-0.5803
library	w:console	-0.5803
library	w:dark	-0.5803
library	w:design	-0.5803
library	w:disk	-0.5803
library	w:emilua	-0.5803
library	w:features	-0.5803
library	w:find	-0.5803
library	w:full-featured	-0.5803
library	w:ghidra	-0.5803
library	w:github	-0.5803
library	w:hardware	-0.5803
library	w:highlight	-0.5803
library	w:html	-0.5803
library	w:icons	-0.5803
library	w:improve	-0.5803
library	w:integrates	-0.5803
library	w:jack	-0.5803
library	w:modern	-0.5803
library	w:mozilla	-0.5803
library	w:nixos	-0.5803
library	w:nvidia	-0.5803
library	w:page	-0.5803
library	w:patches	-0.5803
library	w:played	-0.5803
library	w:polyglot	-0.5803
library	w:privacy	-0.5803
library	w:product	-0.5803
library	w:puzzle	-0.5803
library	w:real-time	-0.5803
library	w:remote	-0.5803
library	w:reverse	-0.5803
library	w:semicondensed	-0.5803
library	w:sound	-0.5803
library	w:sources	-0.5803
library	w:streaming	-0.5803
library	w:targets	-0.5803
library	w:tree	-0.5803
library	w:two	-0.5803
library	w:typeface	-0.5803
library	w:update	-0.5803
library	w:uses	-0.5803
library	w:world	-0.5803
library	w:berkeley	-0.5831
library	w:languages	-0.5831
library	w:lightweight	-0.5831
library	w:rust	-0.5831
library	w:devices	-0.6223
library	w:tool	-0.6525
library	w:files	-0.6902
library	w:configuration	-0.6913
library	license:GPL-3.0-or-later	-0.7181
library	builder:buildFHSEnv	-0.7479
library	builder:vimUtils.buildVimPlugin	-0.7479
library	host:bitscope.com	-0.7479
library	host:elastic.co	-0.7479
library	host:enlightenment.org	-0.7479
library	host:godotengine.org	-0.7479
library	license:Unlicense	-0.7479
library	name:suffix-cli	-0.7479
library	name:suffix-theme	-0.7479
library	name:suffix-tools	-0.7479
library	name:suffix-unwrapped	-0.7479
library	w:amd	-0.7479
library	w:background	-0.7479
library	w:bitscope	-0.7479
library	w:calculator	-0.7479
library	w:chinese	-0.7479
library	w:cli	-0.7479
library	w:coreboot	-0.7479
library	w:dump	-0.7479
library	w:english	-0.7479
library	w:extensible	-0.7479
library	w:freshrss	-0.7479
library	w:games	-0.7479
library	w:helm	-0.7479
library	w:integrate	-0.7479
library	w:interactive	-0.7479
library	w:laptop	-0.7479
library	w:lisp	-0.7479
library	w:local	-0.7479
library	w:machine	-0.7479
library	w:markdown	-0.7479
library	w:messages	-0.7479
library	w:method	-0.7479
library	w:modules	-0.7479
library	w:notifications	-0.7479
library	w:pages	-0.7479
library	w:php	-0.7479
library	w:process	-0.7479
library	w:processes	-0.7479
library	w:re-imagination	-0.7479
library	w:realtek	-0.7479
library	w:run	-0.7479
library	w:running	-0.7479
library	w:secure	-0.7479
library	w:some	-0.7479
library	w:term	-0.7479
library	w:them	-0.7479
library	w:usage	-0.7479
library	w:users	-0.7479
library	w:visual	-0.7479
library	w:fast	-0.7519
library	w:manager	-0.7560
library	w:driver	-0.7819
library	w:open	-0.7831
library	license:GPL-3.0-only	-0.8024
library	w:source	-0.8568
library	license:NCSA	-0.8916
library	license:PostgreSQL	-0.8916
library	w:android	-0.8916
library	w:bluetooth	-0.8916
library	w:catppuccin	-0.8916
library	w:compliant	-0.8916
library	w:conquer	-0.8916
library	w:controller	-0.8916
library	w:dependencies	-0.8916
library	w:email	-0.8916
library	w:embedded	-0.8916
library	w:git	-0.8916
library	w:keyboard	-0.8916
library	w:llvm	-0.8916
library	w:mail	-0.8916
library	w:makes	-0.8916
library	w:neovim	-0.8916
library	w:original	-0.8916
library	w:pim	-0.8916
library	w:playing	-0.8916
library	w:power	-0.8916
library	w:quake	-0.8916
library	w:quickly	-0.8916
library	w:resources	-0.8916
library	w:scalable	-0.8916
library	w:screen	-0.8916
library	w:simpler	-0.8916
library	w:ssh	-0.8916
library	w:supporting	-0.8916
library	w:swift	-0.8916
library	w:viewer	-0.8916
library	w:vim	-0.8916
library	w:work	-0.8916
library	w:x86	-0.8916
library	w:znc	-0.8916
library	w:assistant	-0.8968
library	license:Apache-2.0	-0.9258
library	w:system	-0.9270
library	w:command	-0.9290
library	w:plugin	-0.9671
library	w:free	-1.0059
library	host:eclipse.org	-1.0173
library	host:open-music-kontrollers.ch	-1.0173
library	license:Classpath-exception-2.0	-1.0173
library	w:adds	-1.0173
library	w:agent	-1.0173
library	w:akonadi	-1.0173
library	w:customizable	-1.0173
library	w:darwin	-1.0173
library	w:display	-1.0173
library	w:firefox	-1.0173
library	w:frontend	-1.0173
library	w:hashes	-1.0173
library	w:kodi	-1.0173
library	w:like	-1.0173
library	w:managing	-1.0173
library	w:obtain	-1.0173
library	w:official	-1.0173
library	w:openjdk	-1.0173
library	w:patched	-1.0173
library	w:scripts	-1.0173
library	w:times	-1.0173
library	w:toolchain	-1.0173
library	w:vdr	-1.0173
library	w:wingpanel	-1.0173
library	builder:buildKodiAddon	-1.1291
library	host:kernel.org	-1.1291
library	host:lilypond.org	-1.1291
library	license:CC-BY-4.0	-1.1291
library	w:analysis	-1.1291
library	w:indicator	-1.1291
library	w:inspired	-1.1291
library	w:kubernetes	-1.1291
library	w:lilypond	-1.1291
library	w:monospace	-1.1291
library	w:packages	-1.1291
library	w:pantheon	-1.1291
library	w:ubuntu	-1.1291
library	w:font	-1.1660
library	license:APSL-2.0	-1.2298
library	license:BSL-1.0	-1.2298
library	license:CC-BY-SA-3.0	-1.2298
library	w:commands	-1.2298
library	w:developers	-1.2298
library	w:elm	-1.2298
library	w:ibus	-1.2298
library	w:make	-1.2298
library	w:man	-1.2298
library	w:monitor	-1.2298
library	w:panel	-1.2298
library	w:platform	-1.2298
library	w:release	-1.2298
library	w:wallpaper	-1.2298
library	w:weechat	-1.2298
library	builder:buildEnv	-1.2386
library	w:kde	-1.2705
library	license:GPL-2.0-only	-1.3013
library	host:brother.com	-1.3214
library	host:ctan.org	-1.3214
library	host:jetbrains.com	-1.3214
library	license:Artistic-2.0	-1.3214
library	w:brother	-1.3214
library	w:check	-1.3214
library	w:distributed	-1.3214
library	w:firmware	-1.3214
library	w:graylog	-1.3214
library	w:install	-1.3214
library	w:lxqt	-1.3214
library	w:pass	-1.3214
library	w:touch	-1.3214
library	w:virtual	-1.3214
library	has:mainProgram	-1.3249
library	w:script	-1.3606
library	builder:runCommand	-1.3728
library	host:opensource.apple.com	-1.4054
library	w:java	-1.4054
library	w:jetbrains	-1.4054
library	w:lv2	-1.4054
library	w:postgresql	-1.4054
library	w:unhinted	-1.4054
library	host:extensions.gnome.org	-1.4829
library	w:alternative	-1.4829
library	w:binary	-1.4829
library	w:eclipse	-1.4829
library	w:music	-1.4829
library	w:skk	-1.4829
library	host:coreboot.org	-1.5550
library	host:pagure.io	-1.5550
library	w:fork	-1.5550
library	w:indian	-1.5550
library	w:lomiri	-1.5550
library	w:monitoring	-1.5550
library	w:normal	-1.5550
library	w:ocaml	-1.5550
library	w:utility	-1.5550
library	w:variant	-1.5550
library	license:unfree	-1.6110
library	host:wiki.documentfoundation.org	-1.6222
library	w:development	-1.6222
library	w:easy	-1.6222
library	w:environment	-1.6222
library	w:libreoffice	-1.6222
library	w:mopidy	-1.6222
library	w:network	-1.6222
library	w:player	-1.6222
library	w:settings	-1.6222
library	w:terminal	-1.6222
library	host:optifine.net	-1.6853
library	license:unfreeRedistributable	-1.6853
library	w:app	-1.6853
library	w:grafana	-1.6853
library	w:hyphen	-1.6853
library	w:libretro	-1.6853
library	w:mimicking	-1.6853
library	w:tiny	-1.6853
library	w:width	-1.6853
library	gui:wrapGAppsHook3	-1.7422
library	host:nerdfonts.com	-1.7448
library	w:elementary	-1.7448
library	w:iosevka	-1.7448
library	w:minecraft	-1.7448
library	w:service	-1.7448
library	w:tmux	-1.7448
library	w:extension	-1.7816
library	w:game	-1.7816
library	gui:wrapGAppsHook4	-1.8009
library	host:grafana.com	-1.8009
library	w:editor	-1.8009
library	w:fish	-1.8009
library	w:ligature	-1.8009
library	w:mod	-1.8009
library	w:nix	-1.8009
library	w:obs	-1.8009
library	w:studio	-1.8009
library	builder:stdenvNoCC.mkDerivation	-1.8096
library	w:language	-1.8195
library	builder:buildDotnetModule	-1.8542
library	builder:buildNpmPackage	-1.8542
library	builder:buildPythonPackage	-1.8542
library	host:dotnet.github.io	-1.8542
library	host:ftp.gnu.org	-1.8542
library	host:translatelocally.com	-1.8542
library	w:corner	-1.8542
library	w:optimization	-1.8542
library	w:round	-1.8542
library	w:translatelocally	-1.8542
library	builder:buildHomeAssistantComponent	-1.9048
library	name:suffix-bin	-1.9048
library	w:aspell	-1.9048
library	w:build	-1.9048
library	w:home	-1.9048
library	w:management	-1.9048
library	w:mono	-1.9048
library	builder:buildDunePackage	-1.9530
library	w:ligatures	-1.9530
library	w:model	-1.9530
library	w:mobile	-1.9991
library	w:net	-1.9991
library	w:shell	-2.1651
library	builder:fetchzip	-2.1935
library	builder:rustPlatform.buildRustPackage	-2.2390
library	builder:symlinkJoin	-2.3409
library	w:nerd	-2.3409
library	w:plasma	-2.4336
library	builder:buildPythonApplication	-2.4912
library	w:fonts	-2.4912
library	desktop:true	-2.5457
library	w:kernel	-2.5720
library	w:ide	-2.6708
library	w:dictionary	-2.8243
library	builder:buildGoModule	-2.8838
library	w:linux	-2.8838
library	license:OFL-1.1	-3.3218
plugin	builder:buildHomeAssistantComponent	5.7166
plugin	host:grafana.com	5.6054
plugin	w:obs	5.6054
plugin	w:tmux	5.5456
plugin	w:grafana	5.4825
plugin	w:libretro	5.4825
plugin	w:mopidy	5.4158
plugin	host:extensions.gnome.org	5.2693
plugin	w:postgresql	5.1882
plugin	host:ctan.org	5.1007
plugin	builder:buildKodiAddon	4.9014
plugin	host:lilypond.org	4.9014
plugin	w:lilypond	4.9014
plugin	host:eclipse.org	4.7861
plugin	license:PostgreSQL	4.6569
plugin	w:playing	4.6569
plugin	builder:vimUtils.buildVimPlugin	4.5097
plugin	w:studio	4.4464
plugin	host:emilua.org	4.3386
plugin	license:LPPL-1.3c	4.3386
plugin	w:emilua	4.3386
plugin	w:eclipse	4.0890
plugin	w:gnome	4.0890
plugin	w:kodi	3.5577
plugin	w:custom	3.4901
plugin	w:fish	3.4681
plugin	w:neovim	3.4105
plugin	w:addon	3.2394
plugin	w:integrate	3.2394
plugin	w:component	2.6048
plugin	w:assistant	2.5779
plugin	w:home	2.5572
plugin	w:displays	2.5233
plugin	w:local	2.5233
plugin	w:port	2.4661
plugin	w:adds	2.3910
plugin	w:extension	2.3308
plugin	w:developers	2.3102
plugin	w:panel	2.3102
plugin	w:allow	2.2680
plugin	w:coding	2.2680
plugin	w:github	2.2680
plugin	w:sources	2.2680
plugin	w:quickly	2.1863
plugin	w:vim	2.1863
plugin	w:music	2.0884
plugin	w:shell	1.9659
plugin	w:top	1.9378
plugin	w:customizable	1.9344
plugin	w:better	1.9310
plugin	w:notifications	1.9310
plugin	w:status	1.9310
plugin	w:visual	1.9310
plugin	w:theme	1.8511
plugin	w:menu	1.7702
plugin	w:bindings	1.7331
plugin	w:json	1.7331
plugin	license:unfreeRedistributable	1.7072
plugin	w:bluetooth	1.6791
plugin	w:git	1.6791
plugin	w:high	1.6791
plugin	w:screen	1.6791
plugin	builder:buildPythonApplication	1.6424
plugin	w:add	1.5905
plugin	w:clean	1.5905
plugin	w:contents	1.5905
plugin	w:dark	1.5905
plugin	w:extensions	1.5905
plugin	w:features	1.5905
plugin	w:icons	1.5905
plugin	w:integrates	1.5905
plugin	w:key	1.5905
plugin	w:played	1.5905
plugin	w:real-time	1.5905
plugin	w:streaming	1.5905
plugin	w:visualization	1.5905
plugin	w:color	1.4778
plugin	w:when	1.4778
plugin	builder:fetchzip	1.4552
plugin	w:additional	1.3386
plugin	w:markdown	1.3386
plugin	w:syntax	1.3386
plugin	w:support	1.3213
plugin	w:java	1.2961
plugin	builder:mkDerivation	1.2663
plugin	license:BSL-1.0	1.1665
plugin	w:device	1.1374
plugin	w:embedded	1.1374
plugin	w:keyboard	1.1374
plugin	w:makes	1.1374
plugin	w:performance	1.1374
plugin	w:power	1.1374
plugin	w:resources	1.1374
plugin	w:work	1.1374
plugin	w:plugin	1.1037
plugin	w:fork	1.0836
plugin	w:provides	1.0670
plugin	w:code	1.0413
plugin	w:allows	1.0355
plugin	license:Apache-2.0	0.9935
plugin	w:control	0.9921
plugin	w:integration	0.9921
plugin	w:terminal	0.9921
plugin	w:agent	0.9697
plugin	w:display	0.9697
plugin	w:frontend	0.9697
plugin	w:like	0.9697
plugin	w:search	0.9697
plugin	w:text	0.9632
plugin	w:emulator	0.9290
plugin	w:alternative	0.8283
plugin	license:CC-BY-4.0	0.8261
plugin	w:analysis	0.8261
plugin	w:functions	0.8261
plugin	w:indicator	0.8261
plugin	gui:libsForQt5	0.8238
plugin	w:also	0.8238
plugin	w:apache	0.8238
plugin	w:but	0.8238
plugin	w:classic	0.8238
plugin	w:console	0.8238
plugin	w:controls	0.8238
plugin	w:creation	0.8238
plugin	w:dynamic	0.8238
plugin	w:html	0.8238
plugin	w:improve	0.8238
plugin	w:message	0.8238
plugin	w:modern	0.8238
plugin	w:nvidia	0.8238
plugin	w:processing	0.8238
plugin	w:qt5	0.8238
plugin	w:quick	0.8238
plugin	w:tree	0.8238
plugin	w:update	0.8238
plugin	w:uses	0.8238
plugin	w:well	0.8238
plugin	w:within	0.8238
plugin	license:MIT	0.8185
plugin	w:editor	0.7585
plugin	license:free	0.7003
plugin	w:between	0.7003
plugin	w:commands	0.7003
plugin	w:etc	0.7003
plugin	w:man	0.7003
plugin	w:native	0.7003
plugin	w:through	0.7003
plugin	w:development	0.6528
plugin	w:environment	0.6528
plugin	name:suffix-theme	0.6226
plugin	w:amd	0.6226
plugin	w:chinese	0.6226
plugin	w:clients	0.6226
plugin	w:efficient	0.6226
plugin	w:google	0.6226
plugin	w:graphics	0.6226
plugin	w:helper	0.6226
plugin	w:http	0.6226
plugin	w:lua	0.6226
plugin	w:memory	0.6226
plugin	w:messages	0.6226
plugin	w:method	0.6226
plugin	w:pages	0.6226
plugin	w:processes	0.6226
plugin	w:solution	0.6226
plugin	w:some	0.6226
plugin	w:them	0.6226
plugin	w:toolkit	0.6226
plugin	w:users	0.6226
plugin	w:working	0.6226
plugin	w:access	0.5126
plugin	w:manage	0.5032
plugin	w:ide	0.5030
plugin	w:free	-0.5392
plugin	w:language	-0.5505
plugin	w:server	-0.5563
plugin	license:GPL-3.0	-0.5886
plugin	license:GPL-2.0-only	-0.5936
plugin	builder:buildNpmPackage	-0.5980
plugin	builder:buildFHSEnv	-0.6476
plugin	host:bitscope.com	-0.6476
plugin	host:elastic.co	-0.6476
plugin	host:enlightenment.org	-0.6476
plugin	host:gitlab.freedesktop.org	-0.6476
plugin	host:godotengine.org	-0.6476
plugin	license:Unlicense	-0.6476
plugin	name:suffix-cli	-0.6476
plugin	name:suffix-tools	-0.6476
plugin	name:suffix-unwrapped	-0.6476
plugin	w:background	-0.6476
plugin	w:bitscope	-0.6476
plugin	w:calculator	-0.6476
plugin	w:cli	-0.6476
plugin	w:coreboot	-0.6476
plugin	w:documentation	-0.6476
plugin	w:dump	-0.6476
plugin	w:editing	-0.6476
plugin	w:english	-0.6476
plugin	w:extensible	-0.6476
plugin	w:freshrss	-0.6476
plugin	w:games	-0.6476
plugin	w:helm	-0.6476
plugin	w:highly	-0.6476
plugin	w:interactive	-0.6476
plugin	w:laptop	-0.6476
plugin	w:lisp	-0.6476
plugin	w:machine	-0.6476
plugin	w:modules	-0.6476
plugin	w:new	-0.6476
plugin	w:parsing	-0.6476
plugin	w:pdf	-0.6476
plugin	w:php	-0.6476
plugin	w:process	-0.6476
plugin	w:re-imagination	-0.6476
plugin	w:reading	-0.6476
plugin	w:realtek	-0.6476
plugin	w:rendering	-0.6476
plugin	w:run	-0.6476
plugin	w:running	-0.6476
plugin	w:secure	-0.6476
plugin	w:term	-0.6476
plugin	w:usage	-0.6476
plugin	w:usb	-0.6476
plugin	w:widgets	-0.6476
plugin	w:xml	-0.6476
plugin	w:build	-0.6512
plugin	w:management	-0.6512
plugin	w:protocol	-0.6512
plugin	w:applications	-0.7500
plugin	w:mobile	-0.7500
plugin	license:GPL-2.0-or-later	-0.7707
plugin	host:sourceforge.net	-0.7913
plugin	license:NCSA	-0.7913
plugin	w:agda	-0.7913
plugin	w:catppuccin	-0.7913
plugin	w:conquer	-0.7913
plugin	w:dependencies	-0.7913
plugin	w:drivers	-0.7913
plugin	w:email	-0.7913
plugin	w:gtk	-0.7913
plugin	w:handling	-0.7913
plugin	w:integrating	-0.7913
plugin	w:llvm	-0.7913
plugin	w:mail	-0.7913
plugin	w:many	-0.7913
plugin	w:operating	-0.7913
plugin	w:original	-0.7913
plugin	w:pim	-0.7913
plugin	w:projects	-0.7913
plugin	w:quake	-0.7913
plugin	w:scalable	-0.7913
plugin	w:simpler	-0.7913
plugin	w:ssh	-0.7913
plugin	w:supporting	-0.7913
plugin	w:swift	-0.7913
plugin	w:unicode	-0.7913
plugin	w:viewer	-0.7913
plugin	w:x86	-0.7913
plugin	w:znc	-0.7913
plugin	builder:fetchurl	-0.7952
plugin	w:designed	-0.7961
plugin	license:GPL-3.0-only	-0.7995
plugin	name:prefix:lib	-0.8108
plugin	w:gnu	-0.8402
plugin	w:package	-0.8402
plugin	builder:stdenv.mkDerivation	-0.8976
plugin	host:open-music-kontrollers.ch	-0.9170
plugin	license:Classpath-exception-2.0	-0.9170
plugin	license:LGPL-3.0	-0.9170
plugin	name:suffix-server	-0.9170
plugin	w:akonadi	-0.9170
plugin	w:assist	-0.9170
plugin	w:backend	-0.9170
plugin	w:darwin	-0.9170
plugin	w:firefox	-0.9170
plugin	w:functionality	-0.9170
plugin	w:hashes	-0.9170
plugin	w:javascript	-0.9170
plugin	w:kio	-0.9170
plugin	w:managing	-0.9170
plugin	w:matrix	-0.9170
plugin	w:notification	-0.9170
plugin	w:obtain	-0.9170
plugin	w:official	-0.9170
plugin	w:openjdk	-0.9170
plugin	w:patched	-0.9170
plugin	w:toolchain	-0.9170
plugin	w:useful	-0.9170
plugin	w:vdr	-0.9170
plugin	w:wingpanel	-0.9170
plugin	w:simple	-0.9230
plugin	w:software	-0.9230
plugin	gui:wrapQtAppsHook	-0.9525
plugin	w:tools	-0.9621
plugin	gui:qt6.	-1.0289
plugin	host:gitlab.gnome.org	-1.0289
plugin	host:kernel.org	-1.0289
plugin	license:Zlib	-1.0289
plugin	w:basic	-1.0289
plugin	w:cross-platform	-1.0289
plugin	w:format	-1.0289
plugin	w:inspired	-1.0289
plugin	w:kubernetes	-1.0289
plugin	w:monospace	-1.0289
plugin	w:open-source	-1.0289
plugin	w:packages	-1.0289
plugin	w:pantheon	-1.0289
plugin	w:storage	-1.0289
plugin	w:suite	-1.0289
plugin	w:ubuntu	-1.0289
plugin	w:user	-1.0289
plugin	w:framework	-1.0711
plugin	builder:symlinkJoin	-1.1050
plugin	gui:SDL2	-1.1295
plugin	license:APSL-2.0	-1.1295
plugin	license:CC-BY-SA-3.0	-1.1295
plugin	w:elm	-1.1295
plugin	w:ibus	-1.1295
plugin	w:qml	-1.1295
plugin	w:release	-1.1295
plugin	w:wallpaper	-1.1295
plugin	w:weechat	-1.1295
plugin	w:window	-1.1295
plugin	w:source	-1.1524
plugin	w:open	-1.1690
plugin	w:desktop	-1.1697
plugin	w:engine	-1.1697
plugin	license:GPL-2.0	-1.1849
plugin	host:brother.com	-1.2211
plugin	host:jetbrains.com	-1.2211
plugin	license:Artistic-2.0	-1.2211
plugin	w:brother	-1.2211
plugin	w:check	-1.2211
plugin	w:daemon	-1.2211
plugin	w:distributed	-1.2211
plugin	w:firmware	-1.2211
plugin	w:graylog	-1.2211
plugin	w:hyprland	-1.2211
plugin	w:install	-1.2211
plugin	w:lxqt	-1.2211
plugin	w:pass	-1.2211
plugin	w:powerful	-1.2211
plugin	w:printer	-1.2211
plugin	w:time	-1.2211
plugin	w:touch	-1.2211
plugin	w:fonts	-1.2597
plugin	host:opensource.apple.com	-1.3050
plugin	w:jetbrains	-1.3050
plugin	w:lv2	-1.3050
plugin	w:parser	-1.3050
plugin	w:small	-1.3050
plugin	w:unhinted	-1.3050
plugin	w:windows	-1.3050
plugin	w:application	-1.3689
plugin	w:about	-1.3826
plugin	w:database	-1.3826
plugin	w:skk	-1.3826
plugin	w:written	-1.3826
plugin	host:coreboot.org	-1.4546
plugin	host:pagure.io	-1.4546
plugin	w:indian	-1.4546
plugin	w:lomiri	-1.4546
plugin	w:normal	-1.4546
plugin	w:ocaml	-1.4546
plugin	w:utility	-1.4546
plugin	w:variant	-1.4546
plugin	license:LGPL-2.1	-1.4677
plugin	has:mainProgram	-1.4892
plugin	license:unfree	-1.5095
plugin	host:wiki.documentfoundation.org	-1.5219
plugin	w:browser	-1.5219
plugin	w:libreoffice	-1.5219
plugin	w:sdk	-1.5219
plugin	w:standard	-1.5219
plugin	w:utilities	-1.5219
plugin	host:azure.github.io	-1.5850
plugin	host:optifine.net	-1.5850
plugin	host:wiki.call-cc.org	-1.5850
plugin	w:hyphen	-1.5850
plugin	w:mimicking	-1.5850
plugin	w:program	-1.5850
plugin	w:runtime	-1.5850
plugin	w:scheme	-1.5850
plugin	w:tiny	-1.5850
plugin	w:width	-1.5850
plugin	host:nerdfonts.com	-1.6444
plugin	w:astal	-1.6444
plugin	w:azure	-1.6444
plugin	w:berkeley	-1.6444
plugin	w:elementary	-1.6444
plugin	w:iosevka	-1.6444
plugin	w:languages	-1.6444
plugin	w:minecraft	-1.6444
plugin	w:linux	-1.6611
plugin	gui:wrapGAppsHook4	-1.7006
plugin	host:aylur.github.io	-1.7006
plugin	host:gnu.org	-1.7006
plugin	w:ligature	-1.7006
plugin	w:mod	-1.7006
plugin	w:nix	-1.7006
plugin	w:tool	-1.7185
plugin	builder:buildDotnetModule	-1.7538
plugin	builder:buildPythonPackage	-1.7538
plugin	host:dotnet.github.io	-1.7538
plugin	host:ftp.gnu.org	-1.7538
plugin	host:translatelocally.com	-1.7538
plugin	w:components	-1.7538
plugin	w:corner	-1.7538
plugin	w:optimization	-1.7538
plugin	w:round	-1.7538
plugin	w:translatelocally	-1.7538
plugin	name:suffix-bin	-1.8044
plugin	w:aspell	-1.8044
plugin	w:mono	-1.8044
plugin	builder:buildDunePackage	-1.8526
